Area,Latitude,Longitude,Date,Crime_Type
Ameerpet,17.450520024007158,78.47491836076478,2023-01-09 09:22:00,Auto Theft
Banjara Hills,17.401739930491665,78.44914586251046,2023-11-11 11:30:00,Robbery
Kukatpally,17.49205145212371,78.41491643563678,2023-06-10 22:00:00,Burglary
Miyapur,17.49911953640635,78.3477923067574,2023-01-06 07:24:00,Auto Theft
Ameerpet,17.432862922118844,78.45136155019122,2023-06-04 18:35:00,Ganja Smuggling
Ameerpet,17.44160001409451,78.44539142081734,2023-12-26 22:30:00,Robbery
Miyapur,17.511729240980557,78.3708995781682,2023-06-09 22:16:00,Auto Theft
Banjara Hills,17.411380207772787,78.45286067883043,2023-07-28 19:30:00,Robbery
Ameerpet,17.43539025866631,78.44923877319277,2023-04-13 16:35:00,Burglary
Kukatpally,17.488948665714496,78.42228303920741,2023-11-18 20:54:00,Theft
Kukatpally,17.469794437047575,78.38273060283296,2023-11-30 19:08:00,Ganja Smuggling
Miyapur,17.493859661158005,78.35375194982693,2023-08-31 11:58:00,Theft
Banjara Hills,17.413013302126952,78.43487541951212,2023-08-22 22:55:00,Theft
Kukatpally,17.49360141931741,78.39704604963765,2023-01-13 21:16:00,Auto Theft
Chintal,17.47998974788218,78.43176611438662,2023-08-17 09:06:00,Auto Theft
Ameerpet,17.44004354600465,78.46504873660741,2023-09-15 18:20:00,Theft
Banjara Hills,17.418822803009093,78.4347689479996,2023-01-04 23:20:00,Ganja Smuggling
Banjara Hills,17.417981148689787,78.43085600021219,2023-09-15 23:21:00,Auto Theft
Kukatpally,17.48017844925208,78.39274419618022,2023-09-06 09:57:00,Ganja Smuggling
Kukatpally,17.489274986071653,78.39239323699721,2023-03-27 19:42:00,Kidnapping
Miyapur,17.493913406808105,78.36714207892979,2023-04-17 05:41:00,Robbery
Chintal,17.482088839168764,78.46259425379675,2023-02-22 03:26:00,Auto Theft
Banjara Hills,17.41139720914162,78.43993005919258,2023-10-18 08:49:00,Theft
Ameerpet,17.437672407690428,78.44187693195806,2023-04-25 16:10:00,Burglary
Miyapur,17.487233401761806,78.35128455530327,2023-06-03 10:01:00,Assault
Chintal,17.473450765407314,78.439746861939,2023-06-19 19:59:00,Auto Theft
Ameerpet,17.449544634617073,78.45223112943965,2023-08-17 01:55:00,Theft
Banjara Hills,17.421311406145644,78.43189327477751,2023-08-26 01:49:00,Theft
Kukatpally,17.48967773142888,78.39911607405524,2023-10-16 21:46:00,Burglary
Kukatpally,17.497904316095486,78.39748474291947,2023-09-06 11:43:00,Ganja Smuggling
Chintal,17.490079116653675,78.45398050001516,2023-08-03 07:58:00,Ganja Smuggling
Banjara Hills,17.41730337102599,78.4490264325208,2023-05-07 14:13:00,Auto Theft
Banjara Hills,17.402544927281397,78.42881524476273,2023-07-28 00:58:00,Ganja Smuggling
Chintal,17.487789434355214,78.44116453449878,2023-03-18 14:07:00,Auto Theft
Chintal,17.49184224280772,78.43216015633548,2023-07-03 21:41:00,Ganja Smuggling
Banjara Hills,17.41795771373417,78.42750998917892,2023-10-22 05:56:00,Theft
Banjara Hills,17.40135440928622,78.4408729936728,2023-12-14 08:09:00,Kidnapping
Kukatpally,17.496131474217407,78.39422162720886,2023-06-29 10:09:00,Theft
Banjara Hills,17.425509191261835,78.42777857979968,2023-12-23 01:18:00,Assault
Banjara Hills,17.42010002824559,78.42700535030735,2023-10-12 00:12:00,Auto Theft
Ameerpet,17.442336304089864,78.45839686143394,2023-07-07 14:24:00,Burglary
Miyapur,17.487896613678902,78.36360361455236,2023-01-11 16:27:00,Kidnapping
Chintal,17.496131109666624,78.45917674171157,2023-01-04 19:56:00,Theft
Chintal,17.48624856917298,78.43806289801991,2023-03-01 23:37:00,Auto Theft
Chintal,17.483114055406144,78.43863968343169,2023-02-01 16:08:00,Auto Theft
Banjara Hills,17.395793325214655,78.4087820981977,2023-12-31 07:19:00,Assault
Chintal,17.46571686232907,78.44489836908352,2023-05-03 18:40:00,Theft
Miyapur,17.48223292141734,78.34908896631656,2023-09-27 13:02:00,Auto Theft
Ameerpet,17.44854085041633,78.46962497291818,2023-11-11 11:32:00,Auto Theft
Banjara Hills,17.42724202613662,78.41683848986305,2023-07-03 10:02:00,Robbery
Ameerpet,17.426358736374507,78.45941166980442,2023-08-13 10:08:00,Auto Theft
Banjara Hills,17.41209908797477,78.43149151576212,2023-03-28 12:59:00,Kidnapping
Ameerpet,17.42397639077478,78.45133778791633,2023-04-25 19:02:00,Burglary
Kukatpally,17.509439468815412,78.39483735233514,2023-09-01 05:37:00,Theft
Ameerpet,17.449830933627116,78.42644314044179,2023-10-03 08:53:00,Assault
Kukatpally,17.50351471487401,78.40655739407227,2023-10-10 00:37:00,Assault
Ameerpet,17.445923170410776,78.45137891095743,2023-08-19 01:39:00,Kidnapping
Ameerpet,17.43278123240777,78.45401464668896,2023-01-15 02:15:00,Kidnapping
Chintal,17.505688516692437,78.45972897182327,2023-01-24 12:02:00,Theft
Banjara Hills,17.409675759086877,78.42067914041945,2023-10-26 11:52:00,Ganja Smuggling
Kukatpally,17.49966514416004,78.39263545854509,2023-12-23 05:37:00,Robbery
Miyapur,17.486874867989236,78.35761412814954,2023-03-13 23:28:00,Kidnapping
Ameerpet,17.43133912036456,78.45837319800151,2023-05-01 03:13:00,Ganja Smuggling
Kukatpally,17.48747147570453,78.39399340572399,2023-08-15 01:33:00,Assault
Chintal,17.493794825352648,78.44467741986944,2023-08-20 12:20:00,Auto Theft
Kukatpally,17.485098983437872,78.38951695057236,2023-02-13 08:37:00,Kidnapping
Miyapur,17.498746194975393,78.35234323071388,2023-09-04 20:02:00,Auto Theft
Miyapur,17.496918051356978,78.34666478937643,2023-03-17 21:30:00,Burglary
Ameerpet,17.461639269305625,78.44451301326977,2023-04-09 08:43:00,Theft
Kukatpally,17.48195574863981,78.40272755584589,2023-04-29 15:35:00,Theft
Chintal,17.483311501337788,78.46041311184982,2023-08-12 02:52:00,Theft
Banjara Hills,17.434957236006852,78.44181896329624,2023-05-16 04:59:00,Theft
Ameerpet,17.436631327608062,78.45778427366328,2023-02-16 04:59:00,Ganja Smuggling
Kukatpally,17.494728963454165,78.39798748318589,2023-01-26 20:16:00,Theft
Chintal,17.483414360736862,78.4407360911242,2023-03-16 12:01:00,Auto Theft
Banjara Hills,17.407438607494278,78.44481602414375,2023-08-20 21:34:00,Theft
Ameerpet,17.452631744415644,78.46246280974647,2023-10-04 02:29:00,Assault
Miyapur,17.49729479333918,78.34893974540944,2023-06-17 06:12:00,Ganja Smuggling
Miyapur,17.500590695882074,78.3546857101742,2023-01-07 22:02:00,Kidnapping
Miyapur,17.487248841904137,78.3494626843179,2023-01-01 02:49:00,Robbery
Miyapur,17.489906075641326,78.36576641281778,2023-05-28 14:10:00,Assault
Banjara Hills,17.410643797034723,78.42860285070917,2023-08-23 05:55:00,Ganja Smuggling
Miyapur,17.489203395912515,78.33638918464074,2023-02-09 03:12:00,Theft
Banjara Hills,17.41369686050602,78.42075784087761,2023-06-16 09:05:00,Robbery
Kukatpally,17.479418867088228,78.38602151838872,2023-07-31 11:54:00,Auto Theft
Chintal,17.464909596893655,78.44803381405113,2023-03-22 12:14:00,Auto Theft
Miyapur,17.491918755050147,78.3655526040253,2023-01-27 10:41:00,Auto Theft
Ameerpet,17.43112409339261,78.4473457984552,2023-07-12 20:40:00,Burglary
Banjara Hills,17.42084465920723,78.43234269996539,2023-05-28 06:24:00,Auto Theft
Banjara Hills,17.420774993532373,78.43104888535491,2023-09-05 02:29:00,Robbery
Miyapur,17.500286248408024,78.34892408719075,2023-05-22 07:05:00,Ganja Smuggling
Banjara Hills,17.402568683055588,78.43928989447008,2023-09-06 23:14:00,Theft
Kukatpally,17.5072501843156,78.40025149993166,2023-08-23 14:33:00,Theft
Ameerpet,17.437658654210182,78.4585038680725,2023-08-18 06:51:00,Assault
Banjara Hills,17.403861252813368,78.4216388960042,2023-02-11 11:30:00,Burglary
Ameerpet,17.42951523499014,78.45427258329528,2023-12-08 15:39:00,Auto Theft
Miyapur,17.50221673957876,78.36536954193933,2023-02-21 13:17:00,Theft
Ameerpet,17.44448741506949,78.45026766499645,2023-02-12 07:31:00,Auto Theft
Banjara Hills,17.391191966524563,78.43732075176247,2023-12-01 20:05:00,Burglary
Kukatpally,17.482055076219176,78.42424893202347,2023-01-28 10:00:00,Robbery
Ameerpet,17.431634710575942,78.45862440101925,2023-02-12 00:23:00,Assault
Kukatpally,17.493549382302007,78.39739856304696,2023-02-01 02:48:00,Auto Theft
Ameerpet,17.43436735344181,78.4422740638767,2023-12-09 21:45:00,Ganja Smuggling
Miyapur,17.489854021249826,78.36356196511727,2023-03-24 05:23:00,Auto Theft
Kukatpally,17.48657382760901,78.40764533756897,2023-10-07 11:35:00,Kidnapping
Miyapur,17.49561487692662,78.36125165616447,2023-12-19 01:44:00,Theft
Chintal,17.476217266647968,78.44754748540532,2023-03-23 07:49:00,Ganja Smuggling
Ameerpet,17.43746140104729,78.45028343483911,2023-12-06 22:04:00,Burglary
Ameerpet,17.445445468406152,78.43840310981577,2023-12-28 09:03:00,Theft
Chintal,17.488806019597746,78.44907258618024,2023-07-13 20:12:00,Ganja Smuggling
Kukatpally,17.49466089046243,78.41528247989386,2023-08-31 04:27:00,Ganja Smuggling
Ameerpet,17.427996755168365,78.42486081984137,2023-11-08 02:56:00,Robbery
Kukatpally,17.501550334720037,78.39639882041412,2023-10-17 15:15:00,Kidnapping
Ameerpet,17.424712752662998,78.45284101666125,2023-07-21 07:38:00,Kidnapping
Banjara Hills,17.40664783884466,78.43424803382088,2023-10-10 08:19:00,Auto Theft
Miyapur,17.486826705681956,78.3412842276796,2023-04-04 08:56:00,Robbery
Chintal,17.503918699197662,78.43140912135905,2023-03-08 15:53:00,Auto Theft
Ameerpet,17.443728514593328,78.45235703985995,2023-02-25 04:57:00,Kidnapping
Chintal,17.47445651173821,78.46871993815537,2023-12-17 03:45:00,Auto Theft
Chintal,17.47810592044428,78.46492910315631,2023-06-24 11:33:00,Ganja Smuggling
Kukatpally,17.47476275531771,78.40953869846813,2023-11-25 17:40:00,Assault
Chintal,17.490452004588423,78.45401889870084,2023-03-13 08:15:00,Ganja Smuggling
Ameerpet,17.433195764545207,78.45239660604926,2023-09-30 16:07:00,Burglary
Kukatpally,17.488324925911165,78.40232313536545,2023-08-05 10:11:00,Theft
Miyapur,17.505718045246514,78.35523742780727,2023-07-04 23:04:00,Auto Theft
Kukatpally,17.497290439726385,78.39994934473793,2023-10-17 06:56:00,Auto Theft
Chintal,17.46594597127456,78.43930042226125,2023-04-02 23:03:00,Auto Theft
Chintal,17.485157492911483,78.43206972379645,2023-01-17 23:04:00,Ganja Smuggling
Kukatpally,17.51309935144538,78.39341074507705,2023-04-27 20:32:00,Kidnapping
Kukatpally,17.50397913949217,78.3918814872556,2023-12-17 03:13:00,Theft
Banjara Hills,17.40934781522163,78.45356682097464,2023-04-01 00:56:00,Theft
Kukatpally,17.48439656869264,78.39729964869208,2023-05-21 15:35:00,Ganja Smuggling
Ameerpet,17.43981674214598,78.44792653792116,2023-06-03 18:04:00,Assault
Banjara Hills,17.40852306794894,78.43626415735986,2023-09-06 02:34:00,Auto Theft
Chintal,17.49396421174761,78.45569308373098,2023-05-26 06:25:00,Theft
Ameerpet,17.44480596104565,78.431751673453,2023-10-07 01:30:00,Burglary
Chintal,17.494450468290612,78.46152493677333,2023-11-18 09:01:00,Ganja Smuggling
Banjara Hills,17.41756918157447,78.43042662202134,2023-03-03 13:44:00,Kidnapping
Banjara Hills,17.39071903081406,78.44267059994611,2023-08-16 23:07:00,Kidnapping
Ameerpet,17.42381142098174,78.46084795464111,2023-01-18 00:47:00,Robbery
Banjara Hills,17.40834080882021,78.44358075331141,2023-08-13 13:14:00,Kidnapping
Banjara Hills,17.425877997023267,78.43839828575156,2023-02-22 20:47:00,Auto Theft
Chintal,17.498667958948392,78.45174447113084,2023-08-30 03:54:00,Ganja Smuggling
Chintal,17.47455632316286,78.43602956057231,2023-01-30 12:06:00,Ganja Smuggling
Chintal,17.474704988149465,78.44145862180403,2023-04-02 01:13:00,Theft
Chintal,17.483556988225267,78.44462087811164,2023-04-15 06:45:00,Auto Theft
Miyapur,17.49168173449409,78.34701238152866,2023-11-09 14:29:00,Burglary
Kukatpally,17.49020806245459,78.38884990636495,2023-02-03 16:35:00,Assault
Chintal,17.493258729356914,78.45214701670562,2023-07-27 03:08:00,Auto Theft
Kukatpally,17.480001202121166,78.41019350812896,2023-01-03 17:36:00,Burglary
Kukatpally,17.510904968192104,78.3985405601016,2023-11-07 20:54:00,Robbery
Ameerpet,17.45102038539225,78.44673865966644,2023-03-14 08:47:00,Theft
Kukatpally,17.49617590805168,78.400943900726,2023-06-04 23:35:00,Ganja Smuggling
Chintal,17.47798133549311,78.43798128399177,2023-06-16 11:49:00,Theft
Miyapur,17.486252321955103,78.36030656430562,2023-04-14 22:35:00,Kidnapping
Banjara Hills,17.418675891870098,78.43734664208979,2023-09-21 12:27:00,Kidnapping
Chintal,17.488325529156118,78.45658592459014,2023-07-23 04:18:00,Auto Theft
Ameerpet,17.445934125295423,78.456811563513,2023-05-26 09:14:00,Auto Theft
Chintal,17.48979812706686,78.45938155334142,2023-11-16 02:37:00,Theft
Chintal,17.494577978471856,78.42749183093066,2023-03-22 06:30:00,Ganja Smuggling
Chintal,17.481698344132273,78.44934111065685,2023-01-26 05:02:00,Ganja Smuggling
Chintal,17.483971004128325,78.46123963443418,2023-05-02 05:12:00,Theft
Ameerpet,17.4433668945015,78.43541248266551,2023-02-24 01:26:00,Burglary
Ameerpet,17.431985820235095,78.44297745157465,2023-05-28 03:22:00,Kidnapping
Kukatpally,17.486088447163315,78.39640373932288,2023-04-05 18:07:00,Robbery
Miyapur,17.499258043527224,78.36797943017375,2023-12-13 17:03:00,Burglary
Kukatpally,17.513480775359227,78.39755114089242,2023-04-15 09:06:00,Robbery
Banjara Hills,17.409431603062256,78.44030665228134,2023-02-09 14:41:00,Kidnapping
Ameerpet,17.43834851634872,78.46167381409815,2023-09-04 17:39:00,Burglary
Miyapur,17.50508493312388,78.36419024788603,2023-11-21 12:44:00,Ganja Smuggling
Ameerpet,17.432779332574615,78.46378636660066,2023-05-22 11:09:00,Assault
Miyapur,17.49584934345915,78.3455368429048,2023-09-18 09:53:00,Auto Theft
Ameerpet,17.428171944448984,78.44268248564137,2023-10-04 03:25:00,Assault
Ameerpet,17.436474175200335,78.44918346367727,2023-10-03 17:35:00,Burglary
Chintal,17.4799874385593,78.45961635405318,2023-02-25 04:49:00,Auto Theft
Kukatpally,17.50120899969159,78.37841183414872,2023-05-28 00:36:00,Burglary
Chintal,17.491479100930285,78.43283926310316,2023-06-15 13:14:00,Theft
Ameerpet,17.43760134357034,78.46195201649836,2023-11-30 06:47:00,Kidnapping
Banjara Hills,17.426268488473692,78.43467901356388,2023-04-29 18:11:00,Assault
Ameerpet,17.427840091454865,78.45287670622582,2023-03-22 21:39:00,Auto Theft
Ameerpet,17.452756059847406,78.4421432059066,2023-03-12 14:10:00,Ganja Smuggling
Ameerpet,17.433044371910004,78.45305621133863,2023-03-10 06:54:00,Auto Theft
Chintal,17.493271929731524,78.43402959101017,2023-07-25 12:42:00,Theft
Banjara Hills,17.402287232766714,78.43797998668617,2023-08-29 13:35:00,Robbery
Kukatpally,17.50498169215427,78.4037601531262,2023-07-10 09:15:00,Kidnapping
Kukatpally,17.49670835468786,78.38981953855111,2023-02-15 16:53:00,Theft
Banjara Hills,17.416136866891772,78.45048321133481,2023-03-23 04:36:00,Assault
Chintal,17.48675693148463,78.45318775758815,2023-08-13 22:15:00,Theft
Ameerpet,17.438684939228242,78.44111214011974,2023-04-20 05:28:00,Auto Theft
Chintal,17.481668834765884,78.46445250454522,2023-06-13 17:04:00,Theft
Kukatpally,17.488497542924218,78.390073266888,2023-08-03 11:18:00,Kidnapping
Banjara Hills,17.409628466518264,78.4665867864517,2023-02-18 18:06:00,Kidnapping
Kukatpally,17.485431536116188,78.3961954009789,2023-06-07 20:16:00,Theft
Ameerpet,17.458096041406638,78.45903638733115,2023-02-15 14:14:00,Robbery
Chintal,17.48844399058636,78.43850604897747,2023-10-01 09:30:00,Auto Theft
Ameerpet,17.432272245001347,78.43662489506075,2023-02-27 12:44:00,Auto Theft
Banjara Hills,17.409866032979426,78.44057548517418,2023-09-18 15:29:00,Ganja Smuggling
Ameerpet,17.42584327199938,78.446624749979,2023-04-04 08:50:00,Ganja Smuggling
Banjara Hills,17.42075283913389,78.44463725911021,2023-10-21 04:56:00,Robbery
Chintal,17.4878416329429,78.46005088168404,2023-10-31 08:04:00,Ganja Smuggling
Banjara Hills,17.403939253742692,78.43029264661536,2023-11-19 11:25:00,Theft
Kukatpally,17.48962627919422,78.39409254981122,2023-06-14 00:06:00,Assault
Ameerpet,17.43850798420462,78.45599572615372,2023-11-17 14:27:00,Assault
Ameerpet,17.412043475865406,78.43651539603302,2023-02-13 20:18:00,Assault
Chintal,17.484779713052376,78.4460289205822,2023-07-13 00:38:00,Auto Theft
Banjara Hills,17.412487990642013,78.43640177413685,2023-11-02 04:43:00,Burglary
Chintal,17.49204459915025,78.45248614483897,2023-01-14 12:01:00,Auto Theft
Kukatpally,17.499420109680127,78.3952392664935,2023-04-12 05:04:00,Assault
Banjara Hills,17.422103162178555,78.44289977356419,2023-12-21 22:08:00,Kidnapping
Chintal,17.483396161161842,78.43907213849965,2023-08-20 14:03:00,Auto Theft
Miyapur,17.491460770794614,78.35841923020091,2023-12-28 14:02:00,Kidnapping
Miyapur,17.492271529566786,78.37103246959181,2023-12-29 00:57:00,Theft
Banjara Hills,17.422205340100135,78.42784765377445,2023-11-27 19:55:00,Assault
Banjara Hills,17.42708002141721,78.43925392802582,2023-07-05 02:03:00,Theft
Chintal,17.48997765805188,78.44871679862162,2023-07-26 09:58:00,Auto Theft
Miyapur,17.488023936036285,78.34798955143705,2023-07-05 05:10:00,Ganja Smuggling
Ameerpet,17.42342132110427,78.4520061854892,2023-05-07 01:22:00,Auto Theft
Miyapur,17.511029720979558,78.34707399738264,2023-08-30 22:46:00,Ganja Smuggling
Ameerpet,17.437538289044475,78.44460551880778,2023-03-28 17:54:00,Auto Theft
Ameerpet,17.447048322488595,78.44716686889812,2023-10-08 04:56:00,Assault
Miyapur,17.51149817931221,78.35980988934774,2023-06-20 13:23:00,Theft
Kukatpally,17.485870806311656,78.39119401240985,2023-08-28 08:07:00,Theft
Banjara Hills,17.409934114329538,78.42859207090883,2023-09-08 22:52:00,Robbery
Kukatpally,17.499481310161656,78.3998911340545,2023-05-09 04:44:00,Assault
Ameerpet,17.4378916885207,78.44734773614886,2023-07-05 21:43:00,Auto Theft
Miyapur,17.492697366212152,78.33957295629946,2023-04-17 07:33:00,Burglary
Kukatpally,17.521698423204956,78.39307485548105,2023-10-08 23:00:00,Kidnapping
Ameerpet,17.425815707022352,78.45393638695649,2023-04-16 06:09:00,Ganja Smuggling
Chintal,17.477236411487173,78.4486840298068,2023-05-29 14:24:00,Ganja Smuggling
Ameerpet,17.443143184276312,78.45792701788021,2023-12-17 02:32:00,Theft
Miyapur,17.48917156282567,78.36773591876712,2023-04-26 06:36:00,Ganja Smuggling
Banjara Hills,17.418150256688662,78.43216712974284,2023-08-02 22:36:00,Burglary
Kukatpally,17.475765307582737,78.39370932136775,2023-12-30 14:17:00,Theft
Miyapur,17.49205018225952,78.36923852194087,2023-09-15 19:05:00,Robbery
Chintal,17.49215706783121,78.45668725576252,2023-12-31 05:07:00,Auto Theft
Miyapur,17.50333572689563,78.34403841560528,2023-02-18 07:22:00,Auto Theft
Chintal,17.48988544911939,78.44968548836528,2023-04-28 05:59:00,Auto Theft
Kukatpally,17.503369463263862,78.38777653045702,2023-05-31 04:45:00,Kidnapping
Banjara Hills,17.415679026597154,78.43710378285465,2023-04-18 23:59:00,Auto Theft
Miyapur,17.496387720300905,78.36084761201859,2023-02-27 04:44:00,Ganja Smuggling
Banjara Hills,17.42027394032323,78.44417286687683,2023-02-10 04:12:00,Auto Theft
Chintal,17.498730225078035,78.46104321633007,2023-07-30 02:01:00,Auto Theft
Banjara Hills,17.417785844574293,78.42522754950683,2023-11-11 03:56:00,Theft
Miyapur,17.489702127442566,78.34533684875127,2023-09-07 13:32:00,Auto Theft
Miyapur,17.505590294675844,78.34591498790762,2023-05-28 18:51:00,Ganja Smuggling
Banjara Hills,17.3959680337388,78.43288620351953,2023-12-11 09:17:00,Assault
Kukatpally,17.500572395762703,78.38983649601836,2023-12-27 01:18:00,Auto Theft
Chintal,17.458157099216333,78.45919129856055,2023-08-11 20:34:00,Auto Theft
Banjara Hills,17.424548673902493,78.44026117705633,2023-02-14 19:01:00,Assault
Kukatpally,17.49720258168431,78.39485619113009,2023-07-22 20:27:00,Theft
Ameerpet,17.42132445778968,78.44729045342162,2023-03-21 04:15:00,Assault
Ameerpet,17.43409330839803,78.42210653331529,2023-12-02 13:34:00,Assault
Banjara Hills,17.401084968141014,78.41924107345254,2023-05-04 12:26:00,Assault
Banjara Hills,17.413813240808615,78.44711865874172,2023-11-24 07:06:00,Kidnapping
